ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id,yhat
-0.9020943,-1.0646862,0.29304509999999995,1.7131218999999998,0.2655695,-0.26495516,1.0291348,-0.24578097,-0.67351276,0.24055102,0.9659642,1.6493803,20,0
-0.9217336,-1.0689945,0.2931769,1.7142702,0.26557362,-0.26483706,1.0291818,-0.24581303,-0.6734851,0.24067268,0.96261495,1.6373183,20,0
-0.9268677,-1.0729681999999998,0.29301137,1.7137778,0.2655703,-0.26466373,1.0291587,-0.24579957,-0.67342436,0.24153277,0.9601989,1.6255687,20,0
-0.9418607,-1.0757912,0.29301754,1.7130557,0.2655703,-0.26484963,1.0291559,-0.2457986,-0.67326456,0.241268,0.95846766,1.6121671999999998,20,0
-0.9478008,-1.0762745,0.29304144,1.7128226000000002,0.26557046,-0.26495516,1.0291859,-0.24582249,-0.67276084,0.24137351,0.95436746,1.6006843000000002,20,0
-0.9496266,-1.0762216,0.29301703,1.7126555,0.2655719,-0.26499456,1.0291669,-0.2458042,-0.6722734,0.242447,0.9490662,1.590014,20,0
-0.9457271,-1.0755,0.29298452,1.7122889,0.2655714,-0.26499563,1.0291543,-0.24580182,-0.67175066,0.24307145,0.94472885,1.5769825000000002,20,0
-0.9523518,-1.0739268999999998,0.29262059999999995,1.7140102,0.26557085,-0.26468259999999993,1.0291841,-0.24582171,-0.6710659999999999,0.24236254,0.94083345,1.5653653,20,0
-0.9626633,-1.0712191,0.29260424,1.7133442,0.26557297,-0.26480916,1.0291952,-0.24583103,-0.6705033,0.24142942,0.93725985,1.5537465,20,0
-0.96992135,-1.0668496,0.29259577,1.7131646,0.26557243,-0.26494887,1.0291684,-0.24581397,-0.67002237,0.24189717,0.93414104,1.542689,20,0
-0.97494507,-1.0602713,0.29276884,1.7127069,0.26557270000000005,-0.26497322,1.0291823,-0.24582052,-0.66957843,0.24169657,0.9313352,1.5324447,20,0
-0.97854453,-1.0549254,0.29294590000000004,1.7123688,0.26557297,-0.2650626,1.0291626,-0.24581811,-0.6690881,0.24106582,0.9290553,1.5237674,20,0
-0.98112416,-1.0509006,0.29292879,1.7131554,0.26557705,-0.26495668,1.0291561,-0.24581991,-0.66865164,0.24102192,0.927389,1.5153501,20,0
-0.9800371,-1.048059,0.29274172,1.7134383000000002,0.26557058,-0.26474285,1.0291796,-0.2458263,-0.6682029,0.2413609,0.9261951,1.5055006000000002,20,0
-0.97989756,-1.0476775,0.29291198,1.713141,0.26557308,-0.26487318,1.0291657,-0.24582607,-0.6678103,0.24110676,0.9240977,1.4958462,20,0
-0.98173946,-1.0491092,0.29295817,1.7128232,0.2655714,-0.26493728,1.0291665,-0.24581568,-0.6673188,0.24036065,0.92192346,1.4849842,20,0
-0.9808973,-1.0513653,0.29279172,1.7126898000000002,0.26557097,-0.2649405,1.0291919,-0.2458077,-0.66702163,0.24008249,0.9178687,1.4753303999999998,20,0
-0.969284,-1.0552064,0.29274,1.7122061000000002,0.26557243,-0.265021,1.0291921999999998,-0.24583048,-0.6669431,0.23952556,0.9135463,1.4655688,20,0
-0.9541395,-1.0592742,0.29257613,1.7138715,0.2655715,-0.26458898,1.0291722,-0.24581347,-0.66676456,0.23918538,0.9078786,1.4472895,20,0
-0.94231534,-1.0631529,0.2929336,1.713466,0.26557058,-0.2647711,1.0292019,-0.24580649,-0.6667187,0.23906156,0.9017907,1.4036962,20,0
-0.93426234,-1.0671784,0.29284543,1.7130613,0.26557347,-0.26481020000000005,1.0291865,-0.24582188,-0.6665361,0.23875977,0.8971024999999999,1.3639557,20,0
-0.9134888,-1.0709847,0.29311222,1.7128172,0.26557335,-0.26491645,1.0291576,-0.2458124,-0.6658594,0.23880406,0.8925299999999999,1.3349426000000002,20,0
-0.88326406,-1.0747464,0.2928867,1.7129053,0.26557282,-0.26493335,1.0292026,-0.24581456,-0.66510916,0.23884206,0.8866054,1.314154,20,0
-0.857783,-1.0771574,0.29293782,1.7131938000000002,0.26557627,-0.26493254,1.0291693000000002,-0.24581963,-0.66438746,0.23790224,0.8788266,1.2992582,20,0
-0.84512883,-1.0780085,0.29280126,1.7136886999999998,0.26557347,-0.26461452,1.0291477,-0.24580751,-0.66387695,0.2354389,0.8700651,1.2885851,20,0
-0.8410726999999999,-1.0779827,0.29273933,1.7131613,0.26557204,-0.26472035,1.0291960999999998,-0.24580947,-0.6633333,0.23296985,0.86276144,1.2809372,20,0
-0.81967986,-1.0769768,0.29279482,1.7126758999999998,0.26557270000000005,-0.26486626,1.0291677,-0.24583526,-0.662929,0.23144141,0.8574702,1.2754574,20,0
-0.7990238000000001,-1.0749589,0.29283893,1.7121409,0.2655714,-0.26495045,1.0291713,-0.24580592,-0.6628281,0.23037659,0.85344404,1.2715311000000002,20,0
-0.79863036,-1.0724186000000002,0.29279605,1.7119084999999998,0.26557058,-0.26498872,1.0292004,-0.24581344,-0.66294557,0.22994152,0.8501851999999999,1.2687174,20,0
-0.8022819999999999,-1.0684468,0.2928905,1.7135531000000002,0.26557085,-0.26460284,1.0291988,-0.2458341,-0.6629951,0.22933598,0.8464905,1.2667016000000002,20,0
-0.80465686,-1.0633262,0.29268748,1.7133203,0.26557204,-0.26471433,1.029175,-0.2458245,-0.66299534,0.2285194,0.8423214,1.2652572,20,0
-0.80878526,-1.0585434,0.29281688,1.7126573,0.26557177,-0.26482505,1.0292014,-0.24580877,-0.66285956,0.22635233,0.8388618,1.2642221000000002,20,0
-0.810597,-1.0534936,0.29294240000000005,1.7126051,0.26557347,-0.26489064,1.0291681,-0.24582855,-0.66277957,0.22537057,0.8334366,1.2634803999999995,20,0
-0.808188,-1.0503973,0.29306093,1.7124269,0.26557162,-0.26494166,1.029177,-0.24581005,-0.66258186,0.2246471,0.8267328000000002,1.262858,20,0
-0.8116228,-1.0493532,0.29303387,1.7128046,0.26557390000000003,-0.26502767,1.0291986,-0.2458184,-0.66220784,0.22391675,0.82101786,1.2610891000000002,20,0
-0.8140649,-1.049898,0.29303932,1.7140526000000005,0.26557428,-0.26462185,1.0291735,-0.24582386,-0.66214633,0.22235918,0.81651616,1.2580608,20,0
-0.8163876,-1.0512104,0.2929742,1.7138531000000004,0.26557282,-0.26470858,1.0291598,-0.2457993,-0.6620077,0.22054726,0.8129133000000001,1.2533633999999998,20,0
-0.8190675999999999,-1.052963,0.29291558,1.7134900000000002,0.2655715,-0.26476955,1.0291971,-0.2458187,-0.66187245,0.21868967,0.8097390999999999,1.2474383,20,0
-0.82409835,-1.0569953,0.29289976,1.7131987000000002,0.26557255,-0.26482213,1.0291556999999998,-0.24581352,-0.6618369000000001,0.21746755,0.80503774,1.2403861,20,0
-0.82371193,-1.0613843,0.29306352,1.7130702000000002,0.26557243,-0.26489794,1.0291754000000002,-0.2458096,-0.6616392,0.21609285,0.79955214,1.2320441999999998,20,0
-0.81659335,-1.0659767,0.29270232,1.7147553,0.26557085,-0.26449203,1.0291847,-0.24581465,-0.66123897,0.21542726,0.7946835999999999,1.2237197,20,0
-0.8161225999999999,-1.0695864,0.2926802,1.7141304,0.2655715,-0.26467425,1.0291868,-0.2458113,-0.660826,0.21405809,0.79054624,1.2163527,20,0
-0.80822015,-1.0722121,0.2925884,1.7137405,0.26557255,-0.26473776,1.0291667,-0.2458076,-0.6605329000000001,0.21294582,0.78640074,1.2081878,20,0
-0.80782765,-1.0742938999999998,0.29256442,1.7133999,0.26557124,-0.26477343,1.0292023,-0.24582827,-0.6602831,0.21207607,0.7825171,1.1983176000000002,20,0
-0.8056956999999999,-1.0753269,0.2925573,1.7134604,0.26557270000000005,-0.26483712,1.0291792,-0.2458098,-0.660057,0.21141048,0.7793496999999999,1.1877263999999998,20,0
-0.79214215,-1.0755732,0.29267412,1.7136577000000002,0.26557362,-0.2649245,1.0291594000000002,-0.24580318,-0.65973675,0.21072304,0.7768378,1.1780324,20,0
-0.780043,-1.0756677,0.29243433,1.7146988999999997,0.26557270000000005,-0.264568,1.0291946,-0.24581625,-0.6595181999999999,0.21011454,0.7749566,1.1684012,20,0
-0.7344841,-1.0742096,0.29226276,1.7136657,0.26557323,-0.26470542,1.0291579,-0.24582253,-0.65936583,0.20952356,0.7736086999999999,1.1603643,20,0
-0.6953129,-1.0714552,0.29219827,1.7130686999999998,0.26557282,-0.26476327,1.0291581,-0.24580689,-0.65883446,0.20835558,0.7726427,1.1535311,20,0
-0.6675101999999999,-1.0669137,0.29226685,1.7127271000000002,0.26557162,-0.26483470000000003,1.0292019,-0.245822,-0.6582960999999999,0.20649129,0.77195066,1.1455559,20,0
-0.6492661999999999,-1.061487,0.29230666,1.7130598999999995,0.26557270000000005,-0.2648257,1.0291594000000002,-0.24583161,-0.65802824,0.20461932,0.7714548000000001,1.1353523,20,0
-0.6344509,-1.0563533,0.29218045,1.7147384,0.26557204,-0.2644421,1.0291679,-0.24581951,-0.6577029999999999,0.20350666,0.7710993,1.1236742,20,0
-0.6334542,-1.0520438,0.29231778,1.7142196,0.26557070000000005,-0.2646243,1.0291991,-0.2458166,-0.6575749,0.20298438,0.77084464,1.1107068000000002,20,0
-0.64743835,-1.0488898000000002,0.29237914,1.7138877,0.2655719,-0.26477385,1.0291812,-0.2458051,-0.6575305,0.20326886,0.7706624,1.1006025,20,0
-0.6601126,-1.0466357,0.29223415,1.7134502,0.26557124,-0.2648722,1.029173,-0.24580924,-0.65750766,0.20254026,0.77053165,1.0920283000000002,20,0
-0.6700326,-1.0465467,0.29224572,1.7129176,0.2655723,-0.2649415,1.0291977,-0.24582277,-0.65745384,0.20130043,0.76957136,1.0854515,20,0
-0.6773178000000001,-1.0468049,0.29224172,1.7122966,0.2655719,-0.26493287,1.0291762,-0.24582502,-0.65713555,0.20018893,0.7675283,1.0718226,20,0
-0.68044144,-1.0496259,0.29225534,1.713899,0.26557297,-0.264647,1.0291606,-0.24582489,-0.6569263000000001,0.19894871,0.7558991,1.0559975,20,0
-0.7082271,-1.0543121000000002,0.29218256,1.713652,0.26557270000000005,-0.26475078,1.0291978000000002,-0.2458118,-0.65676725,0.19823076,0.7419663000000001,1.0437751,20,0
-0.718112,-1.0585313,0.2927262,1.7133470000000002,0.26557466,-0.26485622,1.0291893,-0.24582513,-0.6564713000000001,0.19781832,0.72976446,1.0350175,20,0
-0.71185964,-1.0628908,0.29272422,1.7128567,0.26557335,-0.26488853,1.0291533000000002,-0.24580236,-0.6559891,0.19721416,0.7197004,1.0284997,20,0
-0.7052579999999999,-1.066278,0.29276603,1.7127918000000002,0.26557270000000005,-0.26490328,1.0291853000000002,-0.24582261,-0.6557107,0.19663773,0.7123664000000001,1.0235662,20,0
-0.72525865,-1.069593,0.29254493,1.7146549,0.26557308,-0.2645463,1.0291599,-0.24581710000000004,-0.65533495,0.19622453,0.7067901,1.0186522,20,0
-0.7540319999999999,-1.0724608,0.29256663,1.7138155,0.2655719,-0.2647664,1.0291591,-0.24581209,-0.6549026,0.19596054,0.7019093000000001,1.0125146,20,0
-0.77449936,-1.0738864,0.29264393,1.7134523000000002,0.2655714,-0.2648172,1.0291808,-0.2458203,-0.65480983,0.19575737,0.69528985,1.005835,20,0
-0.7874647,-1.0735962,0.29282728,1.7128077000000002,0.26557124,-0.26490802,1.0291864,-0.24583848,-0.65495133,0.19559377,0.6884670999999999,0.99897337,20,0
-0.79648936,-1.0731423999999998,0.29276362,1.7128028000000002,0.2655719,-0.26494107,1.0291601,-0.24580687,-0.6550765000000001,0.19547665,0.6806114999999999,0.9907873,20,0
-0.80505234,-1.0712355,0.2930706,1.7124791,0.2655719,-0.26498348,1.0291972,-0.24583112,-0.65509546,0.19427854,0.67313784,0.98239744,20,0
-0.81372565,-1.0687587,0.29283562,1.7137235,0.26557323,-0.2645873,1.0292029,-0.2458333,-0.65508896,0.19317375,0.6660560999999999,0.97473913,20,0
-0.8203825000000001,-1.06682,0.29287404,1.7133163,0.26557323,-0.2646978,1.0291585,-0.24582216,-0.65512115,0.19282058,0.66011894,0.9685649,20,0
-0.8394055,-1.0621288999999998,0.2929675,1.7133956,0.26557216,-0.26481563,1.0291992,-0.24582897,-0.6550976,0.19062379,0.65586483,0.9626565,20,0
-0.8589775,-1.0569055,0.29297346,1.7130109,0.26557270000000005,-0.26486224,1.0291744,-0.24582407,-0.65472645,0.1868962,0.6499859,0.9533375,20,0
-0.8715253000000001,-1.0521678,0.2929981,1.7129912,0.26557297,-0.2649543,1.0291605,-0.24580644,-0.65418065,0.1799761,0.64348394,0.94407254,20,0
-0.8800732,-1.0486982,0.29277092,1.7147557,0.26557335,-0.26456183,1.0291891,-0.24581087,-0.65388876,0.17284004,0.6383767,0.93497837,20,0
-0.8920679,-1.0466181,0.2929561,1.7141178,0.26557255,-0.26473800000000003,1.0291631,-0.24581704,-0.653772,0.16697277,0.63370246,0.9272562,20,0
-0.9077685,-1.0450153,0.2929651,1.7136168,0.26557162,-0.26480106,1.0291599,-0.24581836,-0.6538236999999999,0.16218272,0.62930864,0.9198044,20,0
-0.91396964,-1.0471001,0.29304020000000003,1.7131824,0.26557112,-0.26492143,1.029204,-0.2458251,-0.6537545,0.15851556,0.62588334,0.9123047,20,0
-0.9179244,-1.0502836000000002,0.29291475,1.7129887,0.2655719,-0.26494277,1.0291834,-0.24581902,-0.65362835,0.1557843,0.623429,0.90618944,20,0
-0.93183327,-1.0545512,0.2929775,1.7125752,0.26557243,-0.2651103,1.0291586,-0.24581425,-0.6535517,0.15269513,0.6216703,0.9008818,20,0
-0.9445196,-1.0585388999999998,0.29283790000000004,1.7149451,0.26557085,-0.26458147,1.0292021,-0.24582428,-0.6533108,0.14940773,0.62041026,0.8972634,20,0
-0.9566318,-1.0624011999999998,0.29266757,1.7143917000000002,0.26557374,-0.2646678,1.0291978000000002,-0.24581504,-0.6531467,0.14520925,0.6195075,0.8889254999999999,20,0
-0.9655109,-1.0661883,0.2924991,1.7142138,0.26557335,-0.26470596,1.029166,-0.24581125,-0.6532560000000001,0.14251302,0.6137186,0.8796303,20,0
-0.9604671,-1.0699656000000002,0.29263625,1.7141198,0.26557323,-0.26479980000000003,1.0291945,-0.24582602,-0.65336025,0.14065838,0.60491025,0.86934483,20,0
-0.9473371,-1.0721381,0.29281196,1.7140628,0.26557323,-0.26484433,1.0291812,-0.24582142,-0.65323555,0.13800173,0.59705645,0.85824,20,0
-0.9355873,-1.0727378,0.29269007,1.7161022,0.26557243,-0.26450098,1.0291628000000002,-0.2458265,-0.653035,0.13538247,0.58990645,0.848879,20,0
-0.906032,-1.0716381,0.2928005,1.7153368000000002,0.26557270000000005,-0.26450568,1.0291864,-0.24582644,-0.6530085999999999,0.1335432,0.58141285,0.84064704,20,0
-0.88126963,-1.0708684,0.29290485,1.7151811,0.26557282,-0.26455724,1.0291864,-0.24584073,-0.65285,0.13124660000000002,0.57283026,0.8307611999999999,20,0
-0.86747617,-1.0689386,0.29289678,1.7148261000000002,0.2655714,-0.26454526,1.0291702,-0.24582204,-0.6526847,0.1288179,0.56433594,0.8210774,20,0
-0.86928797,-1.0659472,0.29271019,1.7143699,0.2655719,-0.26468164,1.0291735,-0.24581678,-0.65245,0.12674692,0.5536581,0.81396717,20,0
-0.8598919,-1.0622243999999998,0.2925312,1.714261,0.26557162,-0.26466677,1.0291902,-0.24582075,-0.65226865,0.12520115,0.5335310000000001,0.8067340999999999,20,0
-0.85251236,-1.0567846,0.29254773,1.7155311999999998,0.26557243,-0.26437277,1.0291681,-0.24582085,-0.65219945,0.12285593,0.51321423,0.79951376,20,0
-0.8443138000000001,-1.0517771,0.29267144,1.7147753,0.26557216,-0.26451156,1.029207,-0.24582176,-0.6520964,0.12045776,0.49865663,0.7932494999999999,20,0
-0.8364735000000001,-1.0482327,0.29264003,1.7140683999999995,0.26557177,-0.2645774,1.0291958,-0.24582888,-0.6519550999999999,0.11848461,0.48822564,0.78675115,20,0
-0.8352018,-1.0455617,0.29269123,1.713805,0.26557282,-0.26463506,1.029159,-0.24581249,-0.6517824000000001,0.11673627,0.48075128,0.78061295,20,0
-0.8201726999999999,-1.0436125,0.29276696,1.7135425,0.26557282,-0.26472744,1.0291926,-0.24581020000000006,-0.65168726,0.11534387,0.47539574,0.7746804,20,0
-0.8062187,-1.042216,0.29243863,1.7149453999999995,0.26557255,-0.2645265,1.029174,-0.24582997,-0.65156907,0.114201084,0.4715585,0.7673949999999999,20,0
-0.76855415,-1.0442396,0.29270762,1.7150515,0.26557390000000003,-0.26451847,1.029166,-0.2458241,-0.65149146,0.11369239,0.46880877,0.7598642,20,0
-0.7357276999999999,-1.046328,0.2926607,1.7143886000000002,0.26557204,-0.2646795,1.0291945,-0.24581467,-0.6515107,0.11319295,0.46683854,0.7524356,20,0
-0.70633805,-1.0515145,0.29279438,1.7139278999999998,0.26557308,-0.26475403,1.0291935,-0.24581039,-0.65163535,0.11257421,0.46542704,0.7455176,20,0
-0.65804994,-1.0558432,0.2929529000000001,1.7132919999999998,0.26557255,-0.26490507,1.029161,-0.2458115,-0.6515647,0.11209485,0.4644153,0.73887324,20,0
-0.5957495,-1.0603524,0.293084,1.7134396,0.26557097,-0.2649498,1.0291936,-0.24581544,-0.65126467,0.111751325,0.4636908,0.73141587,20,0
-0.5271376,-1.0633053999999995,0.2926211,1.7152505,0.26557097,-0.26454094,1.0291979,-0.24583143,-0.65092814,0.111059554,0.46317136,0.72417206,20,0
-0.46300635,-1.0661029,0.29282743,1.7146658,0.26557243,-0.26470137,1.0291792,-0.24582572,-0.6507049,0.11075836,0.4627991,0.71853596,20,0
-0.37996155,-1.0680552,0.2929463,1.7144231,0.2655714,-0.26480073,1.029187,-0.24582212,-0.6507592,0.11079359,0.46253258,0.7126763,20,0
-0.31646767,-1.0690465,0.2928975,1.7141494,0.2655723,-0.26484823,1.0292025,-0.24583222,-0.6508316,0.1090364,0.462255,0.7038850999999999,20,0
-0.2754537,-1.0689871000000002,0.29292527,1.7135178,0.26557347,-0.26492518,1.0291674000000002,-0.24583255,-0.65061367,0.106230915,0.46209353,0.69563544,20,0
-0.27662405,-1.0683542,0.29278147,1.7142227,0.26557243,-0.264816,1.0291815,-0.24583557,-0.6504371,0.105316095,0.4617095000000001,0.6874686,20,0
-0.33656263,-1.0666139,0.29275405,1.7145488000000002,0.26557255,-0.2647594,1.029184,-0.2458265,-0.65039843,0.10503675,0.46041694,0.6798841,20,0
-0.37640327,-1.0643382,0.29263067,1.7139398,0.26557335,-0.26483566,1.0291682,-0.24581555,-0.6503220000000001,0.10361619,0.45835456,0.6724764,20,0
-0.40320122,-1.0612396000000002,0.29266065,1.7134273000000002,0.26557243,-0.2649606,1.0291903,-0.24581958,-0.65027106,0.09675751,0.4560978,0.66620374,20,0
-0.4360809,-1.0563856000000005,0.2925861,1.7133604,0.26557270000000005,-0.26499537,1.0291988,-0.24581385,-0.6504059,0.08905468,0.45306832,0.66018635,20,0
-0.47588637,-1.0514944,0.29249698,1.7133424,0.26557270000000005,-0.26506668,1.0291667,-0.24581535,-0.65019304,0.08392957,0.45022997,0.65509516,20,0
-0.51017326,-1.0478518,0.29228067,1.7152171000000005,0.26557177,-0.26463282,1.0292063,-0.24580888,-0.64996576,0.077903815,0.4471562,0.6508294,20,0
-0.53787464,-1.0451427,0.2923358,1.7146577,0.26557177,-0.26473585,1.029199,-0.24581438,-0.6497851,0.07178632,0.4443675,0.64523804,20,0
-0.5574165,-1.0435663,0.29257947,1.7140071,0.26557362,-0.2648682,1.0291705,-0.24580947,-0.64940625,0.06712384,0.44109866,0.6381728,20,0
-0.5804645,-1.0431848,0.2927391,1.7139331000000002,0.2655719,-0.26492256,1.0291958,-0.24581663,-0.64942884,0.06377895,0.43751973,0.63090515,20,0
-0.6379088,-1.0448833,0.29275554,1.7139335,0.26557282,-0.26494914,1.0291829,-0.24581085,-0.64963037,0.060859088,0.43463317,0.6238294,20,0
-0.68729806,-1.0464867,0.29271203,1.7144221000000002,0.26557255,-0.2649033,1.0291669,-0.24581634,-0.64967555,0.056201328,0.4325486,0.6155284000000001,20,0
-0.69501984,-1.0501605,0.29272118,1.7153223999999998,0.26557297,-0.26466277,1.0291873,-0.24582055,-0.6497433000000001,0.050061785,0.42836878,0.6054793,20,0
-0.6821378,-1.0549073,0.29280266,1.7145332999999998,0.26557255,-0.26480934,1.0292134,-0.24581784,-0.64999145,0.043941334000000005,0.4217218,0.5983310000000001,20,0
-0.65600127,-1.058892,0.29283017,1.7138758,0.26557323,-0.26491,1.0291555,-0.24581468,-0.65008825,0.038498487000000005,0.4152627,0.5919808000000001,20,0
-0.6388774,-1.0621884,0.29305640000000005,1.7138144,0.26557243,-0.26487014,1.0291764,-0.24582072,-0.6502413,0.034338985,0.4101844,0.58589286,20,0
-0.625904,-1.0647155,0.2931459,1.7138648,0.26557243,-0.26489893,1.0292045,-0.24583286,-0.65004313,0.03164906,0.40558124,0.5785395000000001,20,0
-0.6217033000000001,-1.0662663,0.29271358,1.7155330000000002,0.26557243,-0.26449633,1.0291731,-0.24581674,-0.6497618000000001,0.02961055,0.4011592,0.5699655,20,0
-0.61942387,-1.0667919,0.29260555,1.7146348000000002,0.2655715,-0.26470032,1.0291836,-0.2458166,-0.64943796,0.027879147000000003,0.3975742,0.5621543999999999,20,0
-0.6143499,-1.0670848999999998,0.29269567,1.7143643,0.2655715,-0.26479936,1.029195,-0.2458356,-0.6491235,0.026630253,0.39485767,0.55653954,20,0
-0.6133592,-1.0664684,0.29283607,1.7141078999999997,0.26557204,-0.264858,1.0291688,-0.24582173,-0.6489606,0.02583493,0.392846,0.54658747,20,0
-0.62467545,-1.0644913,0.29278845,1.7138773999999997,0.26557162,-0.26483366,1.0292115,-0.2458245,-0.6489304,0.024950821,0.39102903,0.5378319,20,0
-0.6339149000000001,-1.0624826,0.29314359999999995,1.7143593999999998,0.26557255,-0.26494473,1.0291963,-0.2458229,-0.64906824,0.023706062000000003,0.38989082,0.5314207,20,0
-0.6541022,-1.0583152,0.2930612,1.7152150000000002,0.26557270000000005,-0.2645717,1.0291673,-0.24581526,-0.64909613,0.02264458,0.3857053,0.52648085,20,0
-0.6672954000000001,-1.0531023000000002,0.2928322,1.7148298999999998,0.26557335,-0.2647095,1.0291876,-0.24580653,-0.6491965000000001,0.021060232,0.38068664,0.52138495,20,0
-0.6691564,-1.0489879,0.2925989,1.7145077000000002,0.26557428,-0.26478118,1.0291847,-0.24582212,-0.6488696,0.018708318,0.37483773,0.51647997,20,0
-0.6690751,-1.046034,0.29260957,1.7144935,0.26557323,-0.26489812,1.029158,-0.2458081,-0.6486005,0.016291833999999998,0.3676145,0.5117967999999999,20,0
-0.68075365,-1.0438898,0.29255770000000003,1.7137729,0.26557270000000005,-0.2648846,1.0291781,-0.24581392,-0.64836,0.014158045,0.36141658,0.506599,20,0
-0.7222002,-1.0424029,0.2923953,1.7157136999999998,0.26557243,-0.26449746,1.0291951,-0.24582438,-0.6483456,0.009001829,0.35695916,0.5013765,20,0
-0.770931,-1.0419041,0.29267645,1.7153245,0.26557216,-0.26463613,1.0291669,-0.2458182,-0.6482923,0.002314024,0.3504147,0.49648193,20,0
-0.8223358000000001,-1.0422744000000002,0.292769,1.715184,0.26557204,-0.26478615,1.0292021999999998,-0.24583606,-0.64852077,-0.0016832642,0.3438363,0.4899020000000001,20,0
-0.8666993000000001,-1.0454708,0.2928394,1.7148362,0.26557124,-0.26487967,1.0292232,-0.24583046,-0.6486954,-0.0048580617,0.33892056,0.48369992,20,0
-0.8881423,-1.049823,0.29277164,1.7147971000000002,0.2655723,-0.26489222,1.0291747,-0.24580958,-0.64882416,-0.008061602,0.33496615,0.47791836,20,0
-0.8835120000000001,-1.0544451,0.29277408,1.7147944,0.26557428,-0.26485193,1.0292052,-0.24582534,-0.64873695,-0.010536553,0.33045194,0.4724406,20,0
-0.88276625,-1.0583417,0.29268882,1.7163066000000002,0.26557216,-0.26449835,1.0292097,-0.24582028,-0.64859664,-0.012755388,0.32567695,0.4677092000000001,20,0
-0.8755944999999999,-1.0615923,0.29264337,1.7153283,0.26557416,-0.2646372,1.0291618,-0.24583697,-0.6486603,-0.015169707,0.3217204,0.46416718,20,0
-0.86751735,-1.064614,0.29274842,1.7148154999999998,0.26557297,-0.2648163,1.0291735999999998,-0.24581525,-0.64889646,-0.016904457,0.31877524,0.45822674,20,0
-0.86523783,-1.0662698,0.29281,1.7145387,0.26557347,-0.26489127,1.0291858,-0.24583201,-0.6489685000000001,-0.018126972,0.3166485,0.45316255,20,0
-0.8623039,-1.067266,0.2926285,1.7149822,0.265574,-0.2648751,1.0291765,-0.2458411,-0.6491415,-0.018869929,0.31512448,0.44599712,20,0
-0.86017895,-1.0676907,0.29238868,1.7168968999999998,0.26557243,-0.26443827,1.0291812,-0.24582670000000004,-0.6494317,-0.020868279,0.31362832,0.43905938,20,0
-0.8587446,-1.0679364,0.29256698,1.7165453000000002,0.2655714,-0.26458564,1.0291916,-0.2458373,-0.64963734,-0.024471054,0.3115484000000001,0.43134734,20,0
-0.85729724,-1.0652823,0.29298002,1.7160335999999998,0.26557282,-0.26478446,1.0291643,-0.24583563,-0.6499994,-0.028088793,0.30580527,0.42441133,20,0
-0.85910696,-1.0610353,0.29311636,1.715769,0.26557124,-0.26483688,1.0291876,-0.24581327,-0.6499941,-0.031751808,0.29881853,0.41767862,20,0
-0.86982495,-1.0564579,0.2929636,1.7154139,0.26557177,-0.26491573,1.0292122,-0.24581891,-0.6499129,-0.03475179,0.29285604,0.41155177,20,0
-0.88481283,-1.0516281,0.29324275,1.7156352,0.26557297,-0.26492327,1.0291735,-0.24582443,-0.6498765999999999,-0.037179694,0.28755265,0.4068959,20,0
-0.9004743000000001,-1.04792,0.29283968,1.7172178,0.26557204,-0.2645484,1.029193,-0.24582286,-0.64954174,-0.03911682,0.28294736,0.40306225,20,0
-0.911654,-1.0452965,0.29273522,1.7167131000000002,0.26557204,-0.264648,1.0291957,-0.24581741,-0.64924455,-0.04100906,0.27786905,0.39836285,20,0
-0.9266148,-1.0436723,0.29271373,1.7161871,0.2655744,-0.26476404,1.0291634,-0.24582626,-0.649259,-0.042918034,0.27125955,0.39230102,20,0
-0.93799925,-1.0428109,0.29291365,1.7164235,0.26557362,-0.26485825,1.0291834,-0.24582247,-0.6494653,-0.044766176,0.26480478,0.3861065,20,0
-0.94346464,-1.042635,0.29267386,1.7167783,0.26557282,-0.26474527,1.0291843,-0.24581613,-0.6495415,-0.047193485999999986,0.25864792,0.38007632,20,0
-0.94056183,-1.0444498,0.29278624,1.7182808999999997,0.2655744,-0.26437396,1.0291566,-0.24582386,-0.6491604999999999,-0.049685568,0.25228995,0.37335756,20,0
-0.91703403,-1.0476962,0.29263344,1.7180688000000002,0.26557216,-0.26446268,1.0291713,-0.24581915,-0.64876384,-0.05181719,0.247237,0.368156,20,0
-0.8971870000000001,-1.0522927,0.2927949,1.7176133000000002,0.26557255,-0.26458287,1.029179,-0.24583213,-0.64863294,-0.053354684000000006,0.24280532,0.3600147,20,0
-0.88365054,-1.0568284,0.29281572,1.716948,0.26557282,-0.26465487,1.0291778,-0.24582265,-0.64858323,-0.05451814,0.23932284,0.35188243,20,0
-0.85433817,-1.0606425,0.29272333,1.7168279,0.26557204,-0.2646259,1.0291789,-0.24581768,-0.64904755,-0.0553676,0.23630872,0.34540358,20,0
-0.83420706,-1.0640123,0.29275525,1.7169318,0.2655715,-0.26469886,1.0291843,-0.24583428,-0.64909923,-0.056032013,0.23276302,0.340351,20,0
-0.8179093000000001,-1.0669601999999998,0.29265156,1.7189234,0.26557243,-0.26430506,1.0291684,-0.24581695,-0.6489776999999999,-0.05650822,0.22909513,0.33523509999999995,20,0
